time,cmd_vel_linear_y,cmd_vel_angular_z,wall_lateral,wall_has,obstacle_ahead
5.395774841308594,0.03,0.0,,False,False
5.433790683746338,0.03,0.0,,False,False
5.483685493469238,0.03,0.0,,False,False
5.4949681758880615,0.03,0.0,,False,False
5.495770692825317,0.03,0.0,,False,False
5.533670663833618,0.03,0.0,,False,False
5.583773374557495,0.03,0.0,,False,False
5.594866037368774,0.03,0.0,,False,False
5.5955376625061035,0.03,0.0,,False,False
5.633705377578735,0.03,0.0,,False,False
5.683626413345337,0.03,0.0,,False,False
5.694933891296387,0.03,0.0,,False,False
5.695568084716797,0.03,0.0,,False,False
5.733857154846191,0.03,0.0,,False,False
5.783761024475098,0.03,0.0,,False,False
5.793199777603149,0.03,0.0,,False,False
5.794115304946899,0.03,0.0,,False,False
5.833746910095215,0.03,0.0,,False,False
5.883851051330566,0.03,0.0,,False,False
5.8934290409088135,0.03,0.0,,False,False
5.8944971561431885,0.03,0.0,,False,False
5.933791160583496,0.03,0.0,,False,False
5.983743190765381,0.03,0.0,,False,False
5.9933836460113525,0.03,0.0,,False,False
5.994622707366943,0.03,0.0,,False,False
6.033862113952637,0.03,0.0,,False,False
6.0836803913116455,0.03,0.0,,False,False
6.093172788619995,0.03,0.0,,False,False
6.094010829925537,0.03,0.0,,False,False
6.13383674621582,0.03,0.0,,False,False
6.183781147003174,0.03,0.0,,False,False
6.1933369636535645,0.03,0.0,,False,False
6.193894624710083,0.03,0.0,,False,False
6.233713865280151,0.03,0.0,,False,False
6.2838029861450195,0.03,0.0,,False,False
6.293321371078491,0.03,0.0,,False,False
6.293975830078125,0.03,0.0,,False,False
6.333782911300659,0.03,0.0,,False,False
6.383839845657349,0.03,0.0,,False,False
6.3934326171875,0.03,0.0,,False,False
6.394198656082153,0.03,0.0,,False,False
6.433713674545288,0.03,0.0,,False,False
6.483806133270264,0.03,0.0,,False,False
6.493696689605713,0.03,0.0,,False,False
6.494275093078613,0.03,0.0,,False,False
6.533859968185425,0.03,0.0,,False,False
6.583694219589233,0.03,0.0,,False,False
6.593146324157715,0.03,0.0,,False,False
6.593903541564941,0.03,0.0,,False,False
6.633822202682495,0.03,0.0,,False,False
6.683673620223999,0.03,0.0,,False,False
6.693628787994385,0.03,0.0,,False,False
6.694225311279297,0.03,0.0,,False,False
6.733932733535767,0.03,0.0,,False,False
6.78369927406311,0.03,0.0,,False,False
6.793285608291626,0.03,0.0,,False,False
6.793990850448608,0.03,0.0,,False,False
6.833776235580444,0.03,0.0,,False,False
6.883763790130615,0.03,0.0,,False,False
6.892311096191406,0.03,0.0,,False,False
6.893059253692627,0.03,0.0,,False,False
6.933809995651245,0.03,0.0,,False,False
6.983667850494385,0.03,0.0,,False,False
6.992319345474243,0.03,0.0,,False,False
6.993030309677124,0.03,0.0,,False,False
7.033802270889282,0.03,0.0,,False,False
7.0837602615356445,0.03,0.0,,False,False
7.0923168659210205,0.03,0.0,,False,False
7.092975616455078,0.03,0.0,,False,False
7.133793115615845,0.03,0.0,,False,False
7.1837475299835205,0.03,0.0,,False,False
7.192357778549194,0.03,0.0,,False,False
7.193110704421997,0.03,0.0,,False,False
7.233823537826538,0.03,0.0,,False,False
7.2837865352630615,0.03,0.0,,False,False
7.292547702789307,0.03,0.0,,False,False
7.293121099472046,0.03,0.0,,False,False
7.333683490753174,0.03,0.0,,False,False
7.383881092071533,0.03,0.0,,False,False
7.392301321029663,0.03,0.0,,False,False
7.3929829597473145,0.03,0.0,,False,False
7.433681488037109,0.03,0.0,,False,False
7.483829498291016,0.03,0.0,,False,False
7.49223780632019,0.03,0.0,,False,False
7.492960453033447,0.03,0.0,,False,False
7.5337395668029785,0.03,0.0,,False,False
7.583733558654785,0.03,0.0,,False,False
7.591388940811157,0.03,0.0,,False,False
7.592181205749512,0.03,0.0,,False,False
7.6337902545928955,0.03,0.0,,False,False
7.683834552764893,0.03,0.0,,False,False
7.69147515296936,0.03,0.0,,False,False
7.6923322677612305,0.03,0.0,,False,False
7.733822822570801,0.03,0.0,,False,False
7.783801555633545,0.03,0.0,,False,False
7.791362047195435,0.03,0.0,,False,False
7.792069911956787,0.03,0.0,,False,False
7.833758354187012,0.03,0.0,,False,False
7.883719444274902,0.03,0.0,,False,False
7.8914361000061035,0.03,0.0,,False,False
7.892068147659302,0.03,0.0,,False,False
7.933712720870972,0.03,0.0,,False,False
7.983772039413452,0.03,0.0,,False,False
7.991382122039795,0.03,0.0,,False,False
7.991985559463501,0.03,0.0,,False,False
8.033763647079468,0.03,0.0,,False,False
8.083873271942139,0.03,0.0,,False,False
8.091431856155396,0.03,0.0,,False,False
8.092140674591064,0.03,0.0,,False,False
8.133652448654175,0.03,0.0,,False,False
8.183802604675293,0.03,0.0,,False,False
8.191336154937744,0.03,0.0,,False,False
8.192272186279297,0.03,0.0,,False,False
8.233779907226562,0.03,0.0,,False,False
8.283799409866333,0.03,0.0,,False,False
8.291346311569214,0.03,0.0,,False,False
8.29219913482666,0.03,0.0,,False,False
8.333796262741089,0.03,0.0,,False,False
8.38370943069458,0.03,0.0,,False,False
8.391345262527466,0.03,0.0,,False,False
8.392043113708496,0.03,0.0,,False,False
8.433770656585693,0.03,0.0,,False,False
8.483745574951172,0.03,0.0,,False,False
8.491405963897705,0.03,0.0,,False,False
8.49216365814209,0.03,0.0,,False,False
8.533787488937378,0.03,0.0,,False,False
8.583823919296265,0.03,0.0,,False,False
8.591546773910522,0.03,0.0,,False,False
8.592143297195435,0.03,0.0,,False,False
8.633801937103271,0.03,0.0,,False,False
8.683683395385742,0.03,0.0,,False,False
8.691365718841553,0.03,0.0,,False,False
8.692108154296875,0.03,0.0,,False,False
8.733719825744629,0.03,0.0,,False,False
8.783694982528687,0.03,0.0,,False,False
8.789472341537476,0.03,0.0,,False,False
8.79022479057312,0.03,0.0,,False,False
8.833799839019775,0.03,0.0,,False,False
8.883836269378662,0.03,0.0,,False,False
8.889515399932861,0.03,0.0,,False,False
8.890291690826416,0.03,0.0,,False,False
8.933666706085205,0.03,0.0,,False,False
8.983746767044067,0.03,0.0,,False,False
8.989546060562134,0.03,0.0,,False,False
8.990334272384644,0.03,0.0,,False,False
9.033778667449951,0.03,0.0,,False,False
9.08381175994873,0.03,0.0,,False,False
9.089598894119263,0.03,0.0,,False,False
9.090281248092651,0.03,0.0,,False,False
9.133769750595093,0.03,0.0,,False,False
9.18392276763916,0.03,0.0,,False,False
9.189507722854614,0.03,0.0,,False,False
9.19023084640503,0.03,0.0,,False,False
9.233790397644043,0.03,0.0,,False,False
9.283811330795288,0.03,0.0,,False,False
9.289653539657593,0.03,0.0,,False,False
9.290214538574219,0.03,0.0,,False,False
9.33365774154663,0.03,0.0,,False,False
9.383795261383057,0.03,0.0,,False,False
9.389505386352539,0.03,0.0,,False,False
9.39021897315979,0.03,0.0,,False,False
9.433751821517944,0.03,0.0,,False,False
9.483794450759888,0.03,0.0,,False,False
9.48952031135559,0.03,0.0,,False,False
9.490262746810913,0.03,0.0,,False,False
9.53360366821289,0.03,0.0,,False,False
9.583805084228516,0.03,0.0,,False,False
9.589632272720337,0.03,0.0,,False,False
9.59037446975708,0.03,0.0,,False,False
9.633670806884766,0.03,0.0,,False,False
9.683753967285156,0.03,0.0,,False,False
9.689451456069946,0.03,0.0,,False,False
9.690383672714233,0.03,0.0,,False,False
9.733778953552246,0.03,0.0,,False,False
9.783664464950562,0.03,0.0,,False,False
9.789530515670776,0.03,0.0,,False,False
9.790290117263794,0.03,0.0,,False,False
9.833688259124756,0.03,0.0,,False,False
9.883694171905518,0.03,0.0,,False,False
9.889620065689087,0.03,0.0,,False,False
9.890288352966309,0.03,0.0,,False,False
9.933674335479736,0.03,0.0,,False,False
9.98377013206482,0.03,0.0,,False,False
9.989481925964355,0.03,0.0,,False,False
9.990219593048096,0.03,0.0,,False,False
10.033611536026001,0.03,0.0,,False,False
10.083737134933472,0.03,0.0,,False,False
10.089406728744507,0.03,0.0,,False,False
10.090150594711304,0.03,0.0,,False,False
10.133899688720703,0.03,0.0,,False,False
10.183726072311401,0.03,0.0,,False,False
10.189524412155151,0.03,0.0,,False,False
10.191208124160767,0.03,0.0,,False,False
10.233694553375244,0.03,0.0,,False,False
10.283759832382202,0.03,0.0,,False,False
10.28964376449585,0.03,0.0,,False,False
10.290388584136963,0.03,0.0,,False,False
10.333745002746582,0.03,0.0,,False,False
10.383722066879272,0.03,0.0,,False,False
10.389560222625732,0.03,0.0,,False,False
10.390530347824097,0.03,0.0,,False,False
10.433863878250122,0.03,0.0,,False,False
10.48373556137085,0.03,0.0,,False,False
10.489587783813477,0.03,0.0,,False,False
10.490323305130005,0.03,0.0,,False,False
10.533635377883911,0.03,0.0,,False,False
10.583754777908325,0.03,0.0,,False,False
10.589567422866821,0.03,0.0,,False,False
10.590280771255493,0.03,0.0,,False,False
10.633751630783081,0.03,0.0,,False,False
10.68380093574524,0.03,0.0,,False,False
10.68955373764038,0.03,0.0,,False,False
10.690301179885864,0.03,0.0,,False,False
10.733850717544556,0.03,0.0,,False,False
10.783716440200806,0.03,0.0,,False,False
10.789385318756104,0.03,0.0,,False,False
10.79012155532837,0.03,0.0,,False,False
10.83375597000122,0.03,0.0,,False,False
10.883742809295654,0.03,0.0,,False,False
10.88948917388916,0.03,0.0,,False,False
10.89022421836853,0.03,0.0,,False,False
10.93386960029602,0.03,0.0,,False,False
10.983711242675781,0.03,0.0,,False,False
10.989686250686646,0.03,0.0,,False,False
10.99044919013977,0.03,0.0,,False,False
11.033858060836792,0.03,0.0,,False,False
11.083796739578247,0.03,0.0,,False,False
11.088402032852173,0.03,0.0,,False,False
11.089115142822266,0.03,0.0,,False,False
11.133813858032227,0.03,0.0,,False,False
11.183695077896118,0.03,0.0,,False,False
11.188369750976562,0.03,0.0,,False,False
11.189322471618652,0.03,0.0,,False,False
11.23383355140686,0.03,0.0,,False,False
11.28372073173523,0.03,0.0,,False,False
11.289017677307129,0.03,0.0,,False,False
11.289261817932129,0.03,0.0,,False,False
11.333742141723633,0.03,0.0,,False,False
11.383612394332886,0.03,0.0,,False,False
11.388526678085327,0.03,0.0,,False,False
11.389111757278442,0.03,0.0,,False,False
11.433761835098267,0.03,0.0,,False,False
11.483640193939209,0.03,0.0,,False,False
11.48846697807312,0.03,0.0,,False,False
11.489135503768921,0.03,0.0,,False,False
11.533779621124268,0.03,0.0,,False,False
11.583695411682129,0.03,0.0,,False,False
11.587611675262451,0.03,0.0,,False,False
11.588311195373535,0.03,0.0,,False,False
11.633639574050903,0.03,0.0,,False,False
11.683735132217407,0.03,0.0,,False,False
11.687355518341064,0.03,0.0,,False,False
11.688093185424805,0.03,0.0,,False,False
11.733730554580688,0.03,0.0,,False,False
11.783764600753784,0.03,0.0,,False,False
11.78764796257019,0.03,0.0,,False,False
11.788647651672363,0.03,0.0,,False,False
11.83362889289856,0.03,0.0,,False,False
11.883620023727417,0.03,0.0,,False,False
11.887594938278198,0.03,0.0,,False,False
11.888052463531494,0.03,0.0,,False,False
11.933804035186768,0.03,0.0,,False,False
11.983694076538086,0.03,0.0,,False,False
11.987623929977417,0.03,0.0,,False,False
11.988198041915894,0.03,0.0,,False,False
12.033799886703491,0.03,0.0,,False,False
12.083788394927979,0.03,0.0,,False,False
12.087466716766357,0.03,0.0,,False,False
12.088036298751831,0.03,0.0,,False,False
12.133878231048584,0.03,0.0,,False,False
12.183789014816284,0.03,0.0,,False,False
12.187618017196655,0.03,0.0,,False,False
12.188358783721924,0.03,0.0,,False,False
12.233824253082275,0.03,0.0,,False,False
12.28372311592102,0.03,0.0,,False,False
12.28555679321289,0.03,0.0,,False,False
12.286262273788452,0.03,0.0,,False,False
12.333793640136719,0.03,0.0,,False,False
12.383691310882568,0.03,0.0,,False,False
12.385837078094482,0.03,0.0,,False,False
12.385958671569824,0.03,0.0,,False,False
12.433692932128906,0.03,0.0,,False,False
12.483688116073608,0.03,0.0,,False,False
12.485216856002808,0.03,0.0,,False,False
12.486050844192505,0.03,0.0,,False,False
12.533828258514404,0.03,0.0,,False,False
12.583649158477783,0.03,0.0,,False,False
12.585224628448486,0.03,0.0,,False,False
12.585871934890747,0.03,0.0,,False,False
12.6336510181427,0.03,0.0,,False,False
12.683771133422852,0.03,0.0,,False,False
12.685261487960815,0.03,0.0,,False,False
12.686084508895874,0.03,0.0,,False,False
12.733811140060425,0.03,0.0,,False,False
12.783736944198608,0.03,0.0,,False,False
12.785223960876465,0.03,0.0,,False,False
12.785840034484863,0.03,0.0,,False,False
12.833767175674438,0.03,0.0,,False,False
12.88385820388794,0.03,0.0,,False,False
12.885781288146973,0.03,0.0,,False,False
12.885801315307617,0.03,0.0,,False,False
12.933797597885132,0.03,0.0,,False,False
12.983720064163208,0.03,0.0,,False,False
12.985401630401611,0.03,0.0,,False,False
12.986114501953125,0.03,0.0,,False,False
13.033873081207275,0.03,0.0,,False,False
13.083684921264648,0.03,0.0,,False,False
13.085260152816772,0.03,0.0,,False,False
13.08587121963501,0.03,0.0,,False,False
13.133922576904297,0.03,0.0,,False,False
13.184205055236816,0.03,0.0,,False,False
13.185372829437256,0.03,0.0,,False,False
13.18598198890686,0.03,0.0,,False,False
13.233863353729248,0.03,0.0,,False,False
13.283833980560303,0.03,0.0,,False,False
13.287405252456665,0.03,0.0,,False,False
13.288208246231079,0.03,0.0,,False,False
13.33371877670288,0.03,0.0,,False,False
13.383829355239868,0.03,0.0,,False,False
13.387370347976685,0.03,0.0,,False,False
13.388166189193726,0.03,0.0,,False,False
13.433712482452393,0.03,0.0,,False,False
13.483710527420044,0.03,0.0,,False,False
13.487182140350342,0.03,0.0,,False,False
13.48786449432373,0.03,0.0,,False,False
13.533828258514404,0.03,0.0,,False,False
13.583674669265747,0.03,0.0,,False,False
13.587432146072388,0.03,0.0,,False,False
13.58808970451355,0.03,0.0,,False,False
13.63375997543335,0.03,0.0,,False,False
13.683760404586792,0.03,0.0,,False,False
13.685185670852661,0.03,0.0,,False,False
13.685892343521118,0.03,0.0,,False,False
13.733749866485596,0.03,0.0,,False,False
13.78382921218872,0.03,0.0,,False,False
13.785166263580322,0.03,0.0,,False,False
13.78611421585083,0.03,0.0,,False,False
13.833669185638428,0.03,0.0,,False,False
13.88369369506836,0.03,0.0,,False,False
13.885196447372437,0.03,0.0,,False,False
13.885977983474731,0.03,0.0,,False,False
13.933671712875366,0.03,0.0,,False,False
13.983750104904175,0.03,0.0,,False,False
13.98524284362793,0.03,0.0,,False,False
13.98589277267456,0.03,0.0,,False,False
14.033743858337402,0.03,0.0,,False,False
14.08393144607544,0.03,0.0,,False,False
14.085160732269287,0.03,0.0,,False,False
14.086058139801025,0.03,0.0,,False,False
14.133824110031128,0.03,0.0,,False,False
14.183693408966064,0.03,0.0,,False,False
14.184967279434204,0.03,0.0,,False,False
14.185565710067749,0.03,0.0,,False,False
14.233631372451782,0.03,0.0,,False,False
14.283740520477295,0.03,0.0,,False,False
14.285208702087402,0.03,0.0,,False,False
14.286070823669434,0.03,0.0,,False,False
14.333767652511597,0.03,0.0,,False,False
14.383792161941528,0.03,0.0,,False,False
14.384755373001099,0.03,0.0,,False,False
14.385408401489258,0.03,0.0,,False,False
14.43369174003601,0.03,0.0,,False,False
14.483623504638672,0.03,0.0,,False,False
14.484660863876343,0.03,0.0,,False,False
14.485397577285767,0.03,0.0,,False,False
14.533909559249878,0.03,0.0,,False,False
14.583632946014404,0.03,0.0,,False,False
14.584596872329712,0.03,0.0,,False,False
14.585416078567505,0.03,0.0,,False,False
14.633883476257324,0.03,0.0,,False,False
14.68385362625122,0.03,0.0,,False,False
14.684489965438843,0.03,0.0,,False,False
14.685156345367432,0.03,0.0,,False,False
14.733837366104126,0.03,0.0,,False,False
14.784255504608154,0.03,0.0,,False,False
14.786070108413696,0.03,0.0,,False,False
14.786209106445312,0.03,0.0,,False,False
14.833808183670044,0.03,0.0,,False,False
14.883663177490234,0.03,0.0,,False,False
14.885162830352783,0.03,0.0,,False,False
14.885912656784058,0.03,0.0,,False,False
14.933833360671997,0.03,0.0,,False,False
14.983709573745728,0.03,0.0,,False,False
14.985125303268433,0.03,0.0,,False,False
14.985870122909546,0.03,0.0,,False,False
15.033649682998657,0.03,0.0,,False,False
15.083641529083252,0.03,0.0,,False,False
15.084307432174683,0.03,0.0,,False,False
15.084888458251953,0.03,0.0,,False,False
15.133620500564575,0.03,0.0,,False,False
15.18370509147644,0.03,0.0,,False,False
15.184608936309814,0.03,0.0,,False,False
15.185260772705078,0.03,0.0,,False,False
15.233729362487793,0.03,0.0,,False,False
15.2836332321167,0.03,0.0,,False,False
15.28453540802002,0.03,0.0,,False,False
15.28522276878357,0.03,0.0,,False,False
15.333700180053711,0.03,0.0,,False,False
15.383670091629028,0.03,0.0,,False,False
15.384610176086426,0.03,0.0,,False,False
15.385305166244507,0.03,0.0,,False,False
15.43373417854309,0.03,0.0,,False,False
15.483757734298706,0.03,0.0,,False,False
15.484591960906982,0.03,0.0,,False,False
15.485363721847534,0.03,0.0,,False,False
15.533796072006226,0.03,0.0,,False,False
15.583676099777222,0.03,0.0,,False,False
15.584008932113647,0.03,0.0,,False,False
15.584856033325195,0.03,0.0,,False,False
15.63376498222351,0.03,0.0,,False,False
15.683550834655762,0.03,0.0,,False,False
15.683820486068726,0.03,0.0,,False,False
15.684100866317749,0.03,0.0,,False,False
15.73357343673706,0.03,0.0,,False,False
15.783674240112305,0.03,0.0,,False,False
15.783806800842285,0.03,0.0,,False,False
15.78470230102539,0.03,0.0,,False,False
15.83367371559143,0.03,0.0,,False,False
15.883701086044312,0.03,0.0,,False,False
15.884194612503052,0.03,0.0,,False,False
15.884356021881104,0.03,0.0,,False,False
15.933743238449097,0.03,0.0,,False,False
15.982837915420532,0.03,0.0,,False,False
15.98348069190979,0.03,0.0,,False,False
15.98377013206482,0.03,0.0,,False,False
16.033679962158203,0.03,0.0,,False,False
16.082606077194214,0.03,0.0,,False,False
16.08321237564087,0.03,0.0,,False,False
16.08364748954773,0.03,0.0,,False,False
16.133745908737183,0.03,0.0,,False,False
16.182618856430054,0.03,0.0,,False,False
16.183194398880005,0.03,0.0,,False,False
16.183546781539917,0.03,0.0,,False,False
16.233648538589478,0.03,0.0,,False,False
16.280900239944458,0.03,0.0,,False,False
16.281816244125366,0.03,0.0,,False,False
16.283838987350464,0.03,0.0,,False,False
16.333702564239502,0.03,0.0,,False,False
16.38070034980774,0.03,0.0,,False,False
